id,credit_score,ssn,n_loans,active,balance,high_credit,last_activity,n_months,overdue,30 DAYS LATE,60 DAYS LATE OR MORE,ON TIME,n_on_time,n_30_late,n_60_late
673c47b6-a5fe-4379-bea2-30192b19e982,1213,893-05-7685,14,10,61781,131787,1997.0,304,890,0.05850939566109844,0.03372518864004932,0.9077654156988523,274.0,18.0,12.0
b9fa2bbe-c2d3-417e-a134-f8f368cb6c7b,850,197-09-0046,15,9,86009,152279,1997.0,297,794,0.04640695455912847,0.0550552497611321,0.8985377956797396,271.0,12.0,14.0
8c6556a3-854c-4815-9872-2b27cb78b1b5,1010,220-65-9575,13,4,28436,95502,1999.0,340,0,0.07857514248603878,0.05228534166130146,0.8691395158526597,299.0,22.0,19.0
440cd5c6-37da-4cab-8b12-daa741b31529,1041,605-41-2254,12,7,47689,126224,2000.0,257,691,0.04129850770717644,0.04594178539611976,0.9127597068967038,235.0,11.0,11.0
d40ec3b2-2dc4-40b5-8592-04a53460898e,1350,180-78-6155,14,5,26955,136624,2001.0,402,0,0.0464278746841772,0.04975118890974708,0.9038209364060757,363.0,22.0,17.0
fae74daa-2eff-4d47-b6e3-27436861b509,909,115-57-9490,11,4,19262,69559,2000.0,223,0,0.04211782186538827,0.0472972441315124,0.910584934003099,199.0,11.0,13.0
77c510bb-6578-4f7e-9bfe-747ceb500a26,565,723-07-4422,6,4,10085,41174,2001.0,210,0,0.058041958041958046,0.07747260049891629,0.8644854414591258,183.0,11.0,16.0
c50b2cf8-a7dc-4832-91f8-5185e90d6721,875,667-68-5113,10,2,16114,112602,2000.0,221,466,0.06635179434092478,0.05712301587301587,0.8765251897860592,193.0,14.0,14.0
60b7a1bc-7373-483b-9c42-0d7cd4238f6d,626,270-70-0982,11,2,6675,102902,1998.0,213,0,0.07119352459481437,0.05491742037404613,0.8738890550311393,184.0,15.0,14.0
05049d44-cda7-4fea-ac60-4ce53e67d158,1132,208-80-2571,10,3,27549,106397,1998.0,226,0,0.046965441965441966,0.056176161003747206,0.8968583970308108,205.0,9.0,12.0
8ff79686-a236-44ba-8461-81c2e5fad850,1174,106-43-9678,12,7,48384,123909,2000.0,276,59,0.05948636774866752,0.03846307257133916,0.9020505596799934,248.0,18.0,10.0
6a25c683-4e2e-4f3a-b5ee-5643397c57e5,1203,881-54-7291,15,9,59514,144463,2002.0,316,756,0.03048408858380034,0.061693195568769385,0.9078227158474302,283.0,13.0,20.0
c0e9d14c-e85f-46a9-9cea-d4ce1c919964,1455,269-97-3327,16,9,60411,169938,2004.0,356,574,0.06210203539150907,0.04286829763803447,0.8950296669704566,324.0,17.0,15.0
01c77988-7dd9-44a0-8e3a-808761130ccd,1017,086-28-1741,9,4,26515,88915,2001.0,213,0,0.035089143312827524,0.06081396673501936,0.9040968899521532,194.0,8.0,11.0
f549d1a1-5aad-4f8c-b85c-fa88e45585f8,1803,566-57-6980,18,9,49258,179473,1999.0,455,0,0.04666030470780492,0.05257909741384213,0.9007605978783528,411.0,21.0,23.0
d94719de-89d7-4dcc-916c-e5c75dfaa86a,1252,129-35-9766,13,4,21140,112332,1999.0,361,0,0.04196610063483129,0.057496974989235054,0.9005369243759337,326.0,15.0,20.0
29985a5f-e8e8-4480-9134-1a611c2ccb1d,1740,087-39-4777,17,8,86288,204780,1998.0,310,0,0.06361633722314837,0.048429451525426756,0.8879542112514249,275.0,18.0,17.0
88f360c6-be39-4c6e-9b8b-1d00de978ec1,740,469-87-4019,12,6,18923,120669,2005.0,340,35,0.06662384383351203,0.058861677933474264,0.8745144782330135,297.0,22.0,21.0
561b62cf-c27c-4092-81fd-56ebbb7b2050,191,553-41-2862,10,4,44077,68271,2003.0,219,1051,0.051591894003978414,0.044324737141233306,0.9040833688547885,194.0,12.0,13.0
d44b8bde-381a-4b15-a20b-1b549b07542f,1530,799-87-9725,19,9,21678,131228,2000.0,462,0,0.03099390597241395,0.05513382678823504,0.9138722672393511,426.0,15.0,21.0
89370d8f-c691-4a92-b257-1e426b760b5e,1259,381-12-2389,11,4,36035,137065,1999.0,178,0,0.039921842863019336,0.07047723518311753,0.889600921953863,159.0,7.0,12.0
27509fe1-0737-43b8-890b-ab00955e7bf5,1728,893-07-6576,18,9,60196,189146,2005.0,390,0,0.0358150840034898,0.039939117017683,0.9242457989788273,356.0,16.0,18.0
0b74a444-ea33-4ac2-bc52-1029b721a688,690,096-26-1773,6,4,18625,53248,2004.0,119,0,0.052942506449499084,0.047195380012717475,0.8998621135377834,108.0,6.0,5.0
f1621bd2-a584-4b62-bf23-99678b3ae6d0,1158,444-78-5300,10,4,31251,107907,1997.0,280,0,0.04769816855494605,0.06519474132006102,0.8871070901249929,249.0,12.0,19.0
96cca47d-0977-4ff6-becb-524e7bb3488f,1443,148-16-7493,17,9,79909,163832,1998.0,410,403,0.04882316990596055,0.03345403590212494,0.9177227941919144,371.0,24.0,15.0
33090fb4-5d7d-415d-9dd4-ceb0f19c22a2,790,862-72-0207,10,7,26721,90659,1997.0,201,703,0.04048552754435107,0.05644000317624607,0.9030744692794028,181.0,9.0,11.0
cb718b8e-33d9-4a5a-a098-6a72c1449cd6,502,100-15-4131,10,2,5085,101256,2000.0,166,917,0.1097788175876411,0.030727272727272725,0.8594939096850862,147.0,13.0,6.0
eb4945ba-a99f-44c0-a381-1026d2adbe4f,927,322-63-5428,9,7,53562,112976,2011.0,207,266,0.026525509175236946,0.029073769993310225,0.9444007208314529,193.0,7.0,7.0
3e92d0dd-c17d-413c-97b3-d9cf2511aa11,1167,229-54-1548,13,6,16449,106802,1998.0,280,0,0.0558891741665674,0.027370908661231243,0.9167399171722013,255.0,16.0,9.0
11703d1b-3329-4233-98b5-e04e366b67ba,1083,608-17-3158,14,9,8568,82534,2003.0,268,0,0.039482471893186176,0.030634296259296256,0.9298832318475176,249.0,11.0,8.0
2bc85b1c-1b84-46f0-996b-d987aa32dfc2,680,280-01-1172,7,2,12946,47928,1997.0,173,0,0.04075091575091575,0.05949653794481381,0.8997525463042705,159.0,5.0,9.0
7285c4dc-127c-4dfd-b752-996cac9772fd,633,816-52-3136,8,4,36859,83974,1998.0,202,0,0.08840452847805788,0.058252248267728145,0.853343223254214,176.0,12.0,14.0
16b1c5c4-f90f-456d-8ed3-83045117bf58,1471,278-67-1255,17,7,48903,152990,2002.0,335,0,0.048240035292464956,0.02785936050002546,0.9239006042075096,306.0,17.0,12.0
d9418df4-910f-4310-a91f-7fea18824e74,818,852-89-0981,7,2,19474,65523,2002.0,174,0,0.03125503839789554,0.031153916868202586,0.937591044733902,160.0,6.0,8.0
a9831cc1-8d3d-4144-b97b-98edd584a9e6,1361,217-48-2897,12,10,58399,128137,1998.0,270,0,0.06280520949638597,0.03520386884357472,0.9019909216600395,244.0,15.0,11.0
81a08715-00df-41d2-a910-9d36db71d1d1,1626,279-28-3411,17,9,72988,202802,2000.0,341,0,0.0416891099417051,0.04216561984728075,0.9161452702110142,310.0,17.0,14.0
16bbec94-d914-4b67-b389-ba185542bf87,466,286-19-4881,6,2,2652,58751,2009.0,101,858,0.06025238378179554,0.056701468466174354,0.88304614775203,89.0,7.0,5.0
d60f6bac-8c0c-49d9-b81a-9070ab95bdb5,590,537-43-7383,8,3,8634,73896,2001.0,165,0,0.06366300366300368,0.03778765352294764,0.8985493428140485,147.0,9.0,9.0
8af71955-a260-4aeb-ba85-0474666d3b0f,1395,502-17-9827,17,7,38948,158928,2000.0,415,998,0.04716318293307913,0.03417203357740443,0.9186647834895166,381.0,16.0,18.0
26accdf5-babd-4dfd-bcdb-2c516319553d,1308,168-77-7357,13,3,12529,136494,1999.0,254,0,0.030168029788475128,0.02538214990138067,0.9444498203101444,239.0,8.0,7.0
7c201b5a-003e-4025-bc08-fd0017fef1f7,1951,845-02-8002,18,10,104885,209182,1997.0,398,0,0.03398311061688255,0.05922275960653153,0.906794129776586,357.0,17.0,24.0
81379b7a-1761-4af2-bf31-3ea10ba686f4,1422,551-70-8639,18,10,42696,177056,2000.0,436,182,0.05853203580754021,0.05371155430405218,0.8877564098884076,390.0,25.0,21.0
6f01e507-052a-4d0e-a784-fe6657914c3e,738,457-21-0953,16,9,87267,165840,2001.0,312,665,0.09985272430958608,0.043650511723355344,0.8564967639670585,272.0,25.0,15.0
0e784efe-31bf-4316-acce-3cbb75598499,1286,219-31-5203,12,3,20949,129500,1999.0,237,0,0.02358177142659901,0.0494751648199924,0.9269430637534088,219.0,6.0,12.0
ff1e4725-8bab-4339-9e0c-16a4ec9ae823,1487,322-70-5111,14,6,53195,196811,1999.0,280,605,0.06786327727571967,0.03226860441146155,0.8998681183128189,251.0,17.0,12.0
c050ba83-c36d-4d29-b5f8-794987fdb9ae,132,325-81-4523,9,3,10744,90527,1999.0,176,1414,0.07338010888735526,0.05922579835623313,0.8673940927564117,148.0,13.0,15.0
9540553c-ef8b-463b-9a7e-43c12bd308a5,1302,812-53-5030,17,7,34168,176371,1997.0,374,0,0.05856141697330099,0.03551346979040572,0.9059251132362933,334.0,24.0,16.0
599da592-f78b-4544-8499-f44bd9a08d9b,609,740-47-7322,9,7,34868,68271,2000.0,197,329,0.07567688618413257,0.032347020933977455,0.8919760928818898,177.0,14.0,6.0
bd3d03a3-44ca-4cd2-8423-2bedcf8e10ee,1123,175-19-7739,15,5,39032,130104,1998.0,289,973,0.0344321292947188,0.040226776168313036,0.9253410945369682,265.0,12.0,12.0
f5f79cad-3daf-4b73-b588-c6cf43d1f6df,1008,554-87-8463,12,5,16054,141241,1997.0,231,843,0.04588297964362206,0.05109054870568028,0.9030264716506977,208.0,12.0,11.0
f73acf37-b179-4d88-9d12-2113f80e8f4c,686,455-63-5489,11,4,13857,121917,2001.0,226,294,0.08625137046189678,0.03163040663040663,0.8821182229076967,203.0,16.0,7.0
b86d88cb-1d2b-4d5d-ae7f-81958428165b,455,816-97-8803,4,2,26804,43754,2000.0,85,0,0.12410714285714286,0.09285714285714285,0.7830357142857144,66.0,10.0,9.0
c1c111f5-e63c-427a-a79f-006794e86422,807,767-82-9084,12,3,13966,90712,2000.0,301,0,0.08073058925513234,0.06655021686093793,0.8527191938839298,264.0,20.0,17.0
2f2358bd-9cf2-4312-9fc3-71a72fec6126,1298,064-38-8885,13,6,32386,123518,2000.0,276,0,0.039192074503745594,0.031923453425442824,0.9288844720708116,253.0,13.0,10.0
142278d3-b38d-47ae-b661-191575cc21a2,1202,795-13-0652,13,5,14388,128946,2000.0,279,0,0.034335016835016836,0.017402202498356344,0.9482627806666268,262.0,10.0,7.0
bf5146b3-e6b9-4f21-a545-eabb7aa0648f,727,125-76-6071,8,2,20196,97367,1998.0,173,0,0.05036140508009837,0.05894536497984774,0.8906932299400538,156.0,10.0,7.0
23690352-a986-4781-a90d-0a719755dc95,1015,611-36-4347,16,9,33436,137076,2005.0,421,815,0.041715661842887074,0.042858720185172096,0.9154256179719408,382.0,19.0,20.0
1d49206b-016b-4948-81b2-6177f73b6d4f,208,054-01-1417,4,2,5010,65776,2004.0,67,82,0.0756578947368421,0.08998000515995871,0.8343621001031991,56.0,5.0,6.0
ef9a7570-e99e-464b-8e8e-a42c5e94e900,917,484-16-2900,11,4,34053,128941,1998.0,205,0,0.013347763347763346,0.0758783706412165,0.9107738660110202,187.0,2.0,16.0
bd599dd4-66fb-46bd-a125-59f180ca3d30,990,616-13-8125,9,6,31535,86000,1998.0,214,0,0.04558640500669486,0.043715382845817635,0.9106982121474876,192.0,11.0,11.0
09590456-e8f0-4222-9d8e-c25a02dcc499,1225,635-84-8367,17,9,46649,173836,1999.0,418,831,0.046574756244603915,0.0584725898748376,0.8949526538805584,371.0,20.0,27.0
067333b2-6a2f-47b5-a66b-bcd087528465,1090,076-49-0861,13,6,34619,145280,1999.0,240,209,0.05967643467643468,0.06074758574758575,0.8795759795759798,211.0,14.0,15.0
6db4c2fe-d746-4d7c-aeea-d4dd2f21953b,1076,102-31-6808,9,5,69238,128113,2001.0,243,0,0.055708180708180705,0.06161493822784145,0.8826768810639779,215.0,12.0,16.0
51574eb0-c02a-46d2-b8b4-3226919aaded,1101,103-34-5878,13,5,33491,142501,1998.0,330,0,0.06174984507062885,0.03944590794851768,0.8988042469808535,292.0,23.0,15.0
183273bd-8ffd-447b-a136-6882112a806d,1211,894-71-6940,15,8,27801,157367,2005.0,335,137,0.07641755145676715,0.03335301105889342,0.8902294374843395,298.0,24.0,13.0
eb73029a-b4f3-450f-a4c2-8a0034d56734,1263,147-57-5656,18,10,75547,196002,2002.0,391,208,0.051764664264664265,0.06331057164390498,0.8849247640914307,345.0,19.0,27.0
99b81228-d020-4cb3-a3bb-b5363d521419,1021,631-46-2732,9,5,44563,113249,2000.0,209,247,0.0714288996547061,0.10238218754772235,0.8261889127975715,174.0,15.0,20.0
29a09bc1-62e8-459d-ace1-a247806ce25a,744,819-72-6033,11,9,48476,90330,2000.0,292,434,0.04042048908359069,0.05658030694795401,0.9029992039684555,264.0,13.0,15.0
1dfa4598-bf99-4fce-ac44-793a6ff75373,652,839-49-7863,9,3,7814,85304,1998.0,258,0,0.03381720284455062,0.04847827682580005,0.9177045203296493,235.0,9.0,14.0
4977f7d8-fb59-4b4a-9bc5-b2c6f50494a4,1124,616-30-1425,16,8,51052,169758,2004.0,320,504,0.08059544622044623,0.028971605839812363,0.8904329479397416,288.0,22.0,10.0
18458e13-4c32-43c3-b835-839770f0f78f,1163,699-08-4078,15,5,49911,133429,2002.0,299,0,0.057516871000741966,0.054222602380097636,0.8882605266191603,270.0,15.0,14.0
d2747fa1-c178-4049-8c28-4ccade9d56d4,1165,142-37-6371,13,9,47359,104369,2009.0,291,0,0.04576609527980438,0.059651455771499724,0.8945824489486959,260.0,15.0,16.0
c7614be9-3434-4d84-be50-ae6fb0a875fd,834,716-21-6218,7,3,12899,67386,2000.0,183,0,0.06650590087122596,0.06001187889732782,0.8734822202314463,159.0,12.0,12.0
2dc4435c-ed56-4686-847b-6eae56044256,1076,539-19-9044,12,5,52733,124205,2001.0,255,0,0.08963354591635653,0.06164295930162803,0.8487234947820156,219.0,18.0,18.0
caace772-c593-405b-a6c0-be0de86cadcc,1263,174-23-6610,12,10,38112,116523,2005.0,208,0,0.052754595354541516,0.033117836506583315,0.9141275681388753,188.0,11.0,9.0
74f4e2b0-3068-4458-9fdc-c81ddd394899,1349,550-52-5978,15,8,43467,150862,2001.0,300,0,0.04336745836745837,0.05267301567301567,0.9039595259595259,272.0,12.0,16.0
6dd5c746-c834-4008-b204-74fa5249cee3,1164,488-97-8343,12,2,26104,129091,1998.0,251,0,0.05527122659475601,0.045306382071087954,0.899422391334156,227.0,14.0,10.0
a84c1646-7be2-420f-877a-847d3fca3844,864,718-35-6585,16,9,84649,182833,2000.0,313,1523,0.0534745115995116,0.05394080330900983,0.8925846850914787,281.0,16.0,16.0
bf2a6e4f-5608-4af2-8ae1-d4930016a603,1501,360-86-0370,14,8,57559,146150,2007.0,349,0,0.0490204911111704,0.05201101883450324,0.8989684900543263,313.0,16.0,20.0
93b61ee0-28e8-4df3-a8ff-4beb5c67c095,847,579-86-7850,10,7,45712,78274,2006.0,279,457,0.1008895831985815,0.0695520454094308,0.8295583713919876,236.0,24.0,19.0
9d371726-40fd-4654-979a-49c4dff511c0,1091,024-31-9944,10,6,34532,104248,2002.0,245,0,0.03840570824937513,0.042839517935639226,0.9187547738149856,225.0,10.0,10.0
492157fc-8460-4bb4-ae7b-091f77f980d7,294,721-96-3510,4,2,12597,35182,2010.0,107,714,0.07526455026455026,0.04074074074074074,0.883994708994709,94.0,8.0,5.0
29847da3-4c6e-4b36-8f0e-cd5fe1052a71,1166,429-42-3632,13,7,36393,114984,2000.0,339,0,0.05412675216795245,0.04222122536602175,0.9036520224660258,303.0,20.0,16.0
d66ea863-ac3b-4150-8606-6c031ffe23f8,1253,312-86-8600,12,2,8183,135174,1998.0,343,0,0.07680962645315738,0.05379024501742554,0.8694001285294172,305.0,24.0,14.0
7bef0be9-5e3e-44fa-bb49-56fe8a164b9c,645,888-47-3690,7,2,1530,52914,2004.0,176,0,0.05391156462585034,0.05440630797773655,0.8916821273964132,158.0,9.0,9.0
d0399fae-6e96-4995-840d-a54b930a62dc,736,331-52-7945,13,6,36638,123403,1998.0,312,877,0.025493804441172864,0.053034899343832334,0.9214712962149947,289.0,8.0,15.0
1b4b986a-e753-49aa-94cd-4ef575ab0b65,760,540-24-8326,8,6,37410,75783,2000.0,135,0,0.06717391304347825,0.06842074994248908,0.8644053370140327,119.0,9.0,7.0
aad982e4-8dfc-4b9b-bb8e-18b4028bc933,765,763-41-2445,11,5,30887,122327,2002.0,245,41,0.07322518168106404,0.042279411764705885,0.88449540655423,221.0,15.0,9.0
8144e0e1-02cf-4113-989d-290b6262c9a0,615,859-88-2398,5,2,15020,43404,1999.0,71,0,0.0688750862663906,0.0,0.9311249137336095,64.0,7.0,0.0
0ed6a083-d185-461a-810d-f9d14b7d40cb,677,319-12-8706,7,2,1483,74923,2003.0,127,0,0.031721384205856254,0.02709072759538598,0.9411878881987578,117.0,6.0,4.0
922e6401-6dbb-4a20-aabe-d71c0dde13a8,689,869-29-7091,11,2,23871,98577,2000.0,235,0,0.0759481531540355,0.049900099900099894,0.8741517469458645,209.0,14.0,12.0
d5dbb2f8-0c0e-479d-bf39-d6d1eaca3346,597,898-21-6127,8,5,23734,58511,1998.0,185,0,0.05210438731236693,0.04684930723555512,0.901046305452078,165.0,10.0,10.0
2f81e52c-cae0-492d-b0f3-f1f2fee30310,1342,068-86-3719,12,8,54996,118111,1998.0,189,0,0.054771619871882234,0.05193757288022655,0.8932908072478912,167.0,12.0,10.0
d5ee7ba9-82d5-4965-934f-bfb4eaa86cbc,357,047-90-2240,4,2,21074,34521,2007.0,94,556,0.06282051282051282,0.06520146520146519,0.871978021978022,83.0,6.0,5.0
bc13dbbc-2722-483b-9663-94609378a840,915,182-96-7982,14,4,22305,140186,1999.0,339,611,0.05928975922818287,0.03602140836369344,0.9046888324081237,307.0,17.0,15.0
d063f438-b1ab-44f2-88f5-9b63186c90e7,944,125-41-3892,7,2,24813,91746,2002.0,222,0,0.040046445928798864,0.06376208603099359,0.8961914680402074,200.0,8.0,14.0
d1479cfc-c439-4c68-811f-f638b83316d8,341,543-09-1823,5,3,8905,40453,2000.0,107,616,0.09032419274233852,0.037807440365838586,0.871868366891823,93.0,9.0,5.0
b2e4bdd6-8220-4a12-8d24-2c830230c6c9,1339,883-17-3129,14,4,10039,130239,1999.0,247,0,0.053630694702123276,0.027349320083310234,0.9190199852145666,228.0,11.0,8.0
3baec100-2f0c-48d6-a0ca-d92d0cf14810,310,455-55-8858,10,3,15199,102144,2000.0,159,932,0.055524453024453024,0.07200757575757577,0.872467971217971,144.0,8.0,7.0
f7ff85ef-1132-4ffc-878f-10ee62714474,670,388-35-6936,5,3,22661,41335,2012.0,82,0,0.03958333333333333,0.0225,0.9379166666666666,77.0,2.0,3.0
685bace9-75d5-4b5f-a4cb-f09a9c40de3f,691,200-64-6089,6,4,15021,54309,2004.0,163,0,0.059571909571909575,0.036284840890104045,0.9041432495379863,146.0,11.0,6.0
0c942162-6546-413a-8042-778e31c2d55e,468,577-01-4790,6,3,14425,50495,2005.0,135,880,0.07493059247445212,0.054123102368716404,0.8709463051568314,116.0,12.0,7.0
897957f2-330e-4306-ad2f-2cc5248cf3d9,587,899-82-3928,8,6,26121,65316,2003.0,148,682,0.1113610347985348,0.034950206043956045,0.8536887591575091,131.0,13.0,4.0
5600880d-709f-4462-a895-c1d8c972dad6,1521,757-63-8401,18,9,66723,206930,1998.0,518,598,0.064034754362438,0.06138964454915587,0.8745756010884062,452.0,37.0,29.0
a4c05f75-f34d-4732-85b1-d6eded5e1aa6,1018,589-46-9785,8,5,39693,84054,1999.0,164,0,0.05692773321449792,0.05633069952922894,0.8867415672562731,149.0,7.0,8.0
562c910f-a01c-49ec-94af-ac8a4a58cb27,1164,385-67-5651,14,5,45808,118036,1997.0,327,632,0.059601653904346116,0.07197783909828785,0.8684205069973661,285.0,21.0,21.0
61a5ed70-6354-4796-a2d7-3a13bf7f8b9b,1215,527-17-9869,14,5,39929,156142,2000.0,253,0,0.038842645483645806,0.06039920230315081,0.9007581522132034,227.0,10.0,16.0
b3eac0a9-7abb-414f-a178-bbecb5ad98d3,591,576-17-7002,10,2,3127,51182,2004.0,218,0,0.044183866529067764,0.05251006947988372,0.9033060639910486,195.0,9.0,14.0
07d93655-ba3e-4947-bf46-63a14ce1e584,914,183-83-4127,12,8,68774,110114,1999.0,274,867,0.06298317210788607,0.04262213694421932,0.8943946909478946,244.0,19.0,11.0
e06e2c38-0d9f-42e7-929a-63c3d103adcd,808,196-90-2496,11,4,23447,134248,1998.0,239,897,0.07863861284913916,0.049187508398034714,0.872173878752826,210.0,15.0,14.0
f18b20b0-b71b-49ec-971f-baed899d306f,771,614-21-7041,12,9,56917,95233,2005.0,237,880,0.03704511610591465,0.07423213482424008,0.8887227490698454,208.0,11.0,18.0
68835ff2-f48e-457f-b036-801c22bdb3d4,1120,833-79-6191,11,6,41248,143393,1998.0,242,0,0.07488805163938854,0.040789985415653866,0.8843219629449576,214.0,17.0,11.0
4a1486f2-757b-4240-addd-5f60bdaeeca9,770,683-71-9342,12,6,26304,120404,1999.0,263,1436,0.07242488371484536,0.0441647386882155,0.8834103775969391,236.0,16.0,11.0
d9d57c10-d0d6-4e8b-afe0-4427d455a332,1170,459-20-7084,16,8,45961,153583,2001.0,381,543,0.06866279132266942,0.06274427031114405,0.8685929383661865,334.0,24.0,23.0
17638b1a-9ffe-4690-b540-8767c5a1e4fe,900,239-07-9153,10,2,33251,132491,1999.0,205,638,0.03536219527598838,0.06651559934318554,0.898122205380826,184.0,6.0,15.0
c5f66c14-fc53-4c05-a14c-2f6a389ba3ac,368,172-15-9245,9,4,65900,91152,2003.0,174,681,0.044320795951230736,0.08721915497277816,0.8684600490759912,152.0,10.0,12.0
f06a544d-8057-4d12-9fa8-9bfcd1c7fe0a,1622,495-74-9928,15,9,73238,155872,1998.0,372,0,0.03264833616069763,0.06016546180761868,0.9071862020316838,335.0,13.0,24.0
47dabf8c-0405-44f7-bf77-3a9330028d32,227,804-05-8280,9,2,1556,78836,2000.0,200,283,0.023505648505648503,0.07321404196404196,0.9032803095303097,181.0,3.0,16.0
0408c716-40d8-4e39-80b7-e005bd52ab06,386,806-29-6420,6,3,8727,68229,2007.0,128,477,0.023789724570912923,0.07347446866503128,0.9027358067640557,114.0,4.0,10.0
3ecba898-0327-4359-b5cb-79fd1da39d85,496,772-45-8589,7,3,19908,72667,1997.0,204,662,0.04576475751590958,0.05394448101821374,0.9002907614658767,182.0,10.0,12.0
3273e855-075a-475b-997a-0cbaa124c370,1789,164-97-3792,18,10,90858,231095,2001.0,464,541,0.049490903902427975,0.05189965188544765,0.8986094442121243,412.0,24.0,28.0
663b2c90-d2f1-4e8e-9104-0ab78b214f97,-66,157-40-9843,7,4,15240,39275,2003.0,120,598,0.06488095238095237,0.05402568922305765,0.88109335839599,105.0,9.0,6.0
9ea39ec4-ab22-48db-a707-2986240a60fa,1303,796-62-5079,16,8,35651,125955,2002.0,332,0,0.05317050404873681,0.05756080619765964,0.8892686897536036,296.0,19.0,17.0
bab55eea-ffa5-4ea0-b384-7901270be815,1205,530-61-4243,13,5,31111,156384,2003.0,343,675,0.04230179177547598,0.060506939454307865,0.8971912687702162,307.0,16.0,20.0
9263be1a-9e5d-490c-881c-2ef20d579004,1690,310-67-6518,18,9,87374,161105,1997.0,395,0,0.05862481564119103,0.04115514723375621,0.9002200371250528,354.0,25.0,16.0
4429a024-a7de-41b4-a056-eb725e3c7800,894,749-70-5523,14,7,72968,136845,1997.0,329,1261,0.058568316082413814,0.08220643570640329,0.8592252482111828,285.0,18.0,26.0
a9a6f763-433d-435a-9118-48353a801c0e,1438,558-59-6869,17,9,68581,166455,1999.0,356,0,0.046724071994969814,0.052979860410200974,0.9002960675948293,317.0,21.0,18.0
6937f6cf-4950-4fb3-b4b3-ccdaf9d04068,1276,306-01-2599,13,3,12784,137207,2000.0,286,0,0.025030483941508308,0.05833238828594866,0.916637127772543,260.0,8.0,18.0
16a31855-2948-432b-b898-e3de1aaa57b0,808,495-22-1785,13,5,30279,122474,1998.0,246,975,0.04479200608232866,0.06822131841107172,0.8869866755065997,215.0,12.0,19.0
1d544cd4-230b-46c4-9892-f62b77e34071,686,092-60-9378,9,4,22893,66060,2004.0,225,0,0.04003966174394617,0.03651445563210269,0.9234458826239512,207.0,9.0,9.0
2a57d2aa-2d66-49f2-8d39-e42c7bf534ea,958,713-96-2241,7,5,39186,87214,2015.0,142,0,0.04483862002658995,0.032379385320561796,0.9227819946528483,129.0,7.0,6.0
1c997861-19c5-4e01-ae8c-0f6ffb5276b6,617,508-48-9278,7,5,29730,75505,2002.0,146,453,0.048406731113498025,0.03795351473922902,0.913639754147273,130.0,9.0,7.0
44c6d0f5-dc99-4b1d-9242-556ecd6631a4,1482,183-97-8337,13,8,46235,156480,1998.0,229,0,0.028707951405319825,0.03596905231520616,0.9353229962794741,211.0,8.0,10.0
931fcec4-20fe-433a-89ff-d4ac70687968,566,467-29-9641,9,5,22879,72255,2001.0,173,412,0.020803270803270806,0.07560603474581969,0.9035906944509094,155.0,5.0,13.0
8623d55c-ed54-4299-a66b-6b1866a6df10,1452,789-70-4697,14,4,66937,170337,1998.0,319,0,0.04522224046368521,0.037494089750682046,0.9172836697856328,293.0,14.0,12.0
ffee04a5-dec0-4887-9896-a0e4408745f9,621,470-15-8700,6,4,12340,54245,2015.0,107,0,0.038022616453989,0.07924836601307189,0.8827290175329391,95.0,5.0,7.0
2771f338-e67c-469a-aae7-9b9ab63a277d,1167,489-57-4266,16,10,53786,178803,2000.0,354,1327,0.07098319714755306,0.05837828997027745,0.8706385128821694,309.0,25.0,20.0
d30836c2-144a-4325-85f7-d8c7e4e8d6eb,1238,184-64-6224,13,8,61121,143100,2002.0,333,779,0.03894476189186627,0.039584765163448485,0.9214704729446853,307.0,12.0,14.0
56b36c8c-d523-4e11-aec5-a47348d0e19a,661,891-20-8356,8,4,17816,86941,2007.0,184,796,0.05613381238381238,0.06345609001859001,0.8804100975975976,160.0,11.0,13.0
598827e1-642b-4066-8ae0-685afb372f76,1209,667-92-3851,17,10,49246,157445,2000.0,362,893,0.051996661586044525,0.0420796709488393,0.9059236674651163,327.0,18.0,17.0
e048d3b9-6cd7-4a98-b950-8f95c00122d2,546,583-10-0568,8,5,40384,93637,2014.0,152,503,0.021393369175627237,0.07137509432182607,0.9072315365025467,138.0,5.0,9.0
58e64950-4a6c-4946-908d-1e78c367d122,1150,477-58-4704,12,6,30667,110383,2014.0,247,0,0.053431175540709,0.03245192307692307,0.9141169013823679,227.0,13.0,7.0
44d1381b-7016-40e0-a5ad-31bbc53da372,674,044-64-9146,7,3,15037,103030,1997.0,172,468,0.032304203732775164,0.06230376766091052,0.9053920286063144,160.0,6.0,6.0
8fe0b4a8-f3a1-4937-8ad2-17ebb9b54438,1187,644-87-4460,15,7,55346,181962,1997.0,326,517,0.042812662311301146,0.03939215077146112,0.9177951869172378,295.0,14.0,17.0
f303f723-46d6-4142-af6a-a3464da1d6c0,1486,736-14-5365,18,9,33196,125235,1999.0,472,0,0.038224627685411995,0.021110103651650215,0.9406652686629378,444.0,17.0,11.0
6d21621f-2d8c-43f5-b18f-64c9213682ba,932,041-79-4345,11,8,54057,109670,1998.0,272,74,0.05567588976679887,0.057384786930241474,0.8869393233029595,244.0,12.0,16.0
a95e0ae9-e29d-4f52-b32c-2b3bd7fa7d6a,1009,345-06-0204,18,9,45613,131746,1998.0,375,30,0.07869461687071351,0.0497108475585378,0.8715945355707487,328.0,26.0,21.0
